Ano,Mês,Processo,AnoDoProcesso,Tipo_PF_PJ,CPF_CNPJ,Substância,UF,CodigoMunicipio,Município,QuantidadeComercializada,UnidadeDeMedida,ValorRecolhido,DataCriacao
2025,1,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,1800,t  ,72,2025-01-06 12:37:00
2025,1,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"8183,44",m3 ,"4428,94",2025-01-20 10:39:00
2025,1,834323.0,2007.0,PJ,48219870000182,GRANITO,MG,3156502,RUBELITA,"524,12",t  ,"23411,19",2025-01-24 10:36:00
2025,1,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"1387,47",t  ,"600,82",2025-01-31 13:09:00
2025,1,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"13,57",m3 ,"65,45",2025-01-28 09:08:00
2025,1,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"22,8",m3 ,"838,64",2025-01-31 16:28:00
2025,1,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"912,66",t  ,"10105,78",2025-01-30 17:25:00
2025,1,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"11,19",m3 ,"780,2",2025-01-21 08:37:00
2025,1,830195.0,2003.0,PJ,15783338000134,GRANITO,MG,3156502,RUBELITA,"148,08",m3 ,"3201,76",2025-01-31 10:19:00
2025,1,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"286,82",t  ,"71142,12",2025-01-03 08:23:00
2025,1,807652.0,1973.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"1381,53",t  ,"72232,09",2025-01-28 15:36:00
2025,1,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"6469,33",t  ,"2920,16",2025-01-21 14:56:00
2025,1,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"79,87",m3 ,"960,62",2025-01-08 12:02:00
2025,1,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"8572,66",t  ,"8431,68",2025-01-30 10:52:00
2025,2,831145.0,1998.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,180,t  ,"70,8",2025-02-10 14:42:00
2025,2,831145.0,1998.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,127,t  ,"73,9",2025-02-10 14:40:00
2025,2,830805.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,"273,06",t  ,"22,11",2025-02-20 08:50:00
2025,2,830805.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,118,t  ,"91,58",2025-02-20 08:58:00
2025,2,830805.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,80,t  ,"65,26",2025-02-20 08:57:00
2025,2,830805.0,2017.0,PJ,25102005000156,ARGILA,MG,3168606,TEÓFILO OTONI,62,t  ,"53,14",2025-02-20 08:53:00
2025,2,832222.0,2012.0,PJ,21373593000101,GRANITO,MG,3119500,CORONEL MURTA,"154,39",t  ,"358,04",2025-02-24 13:49:00
2025,2,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,530,t  ,"79,5",2025-02-20 13:52:00
2025,2,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"87,66",m3 ,"506,76",2025-02-13 16:00:00
2025,2,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,445,t  ,"133,5",2025-02-20 13:56:00
2025,2,831424.0,2013.0,PJ,19296734000198,GRANITO,MG,3156502,RUBELITA,"23,29",m3 ,"1545,6",2025-02-24 11:24:00
2025,2,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"1145,77",t  ,"358,95",2025-02-28 12:17:00
2025,2,832358.0,2008.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,3780,t  ,"151,2",2025-02-05 13:45:00
2025,2,831587.0,1999.0,PJ,05284593000189,GRANITO,MG,3141405,MEDINA,"9,5",m3 ,"57,64",2025-02-26 08:46:00
2025,2,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"52,87",m3 ,"3716,84",2025-02-24 10:31:00
2025,2,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"310,68",t  ,"79790,08",2025-02-12 14:23:00
2025,2,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"1769,28",t  ,"180601,04",2025-02-12 14:20:00
2025,2,807652.0,1973.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"4391,11",t  ,"338966,47",2025-02-24 09:13:00
2025,2,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"80,44",m3 ,"1740,75",2025-02-24 16:37:00
2025,2,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"7913,74",t  ,"8873,08",2025-02-27 14:29:00
2025,2,831138.0,2009.0,PJ,40716777000171,AREIA,MG,3156502,RUBELITA,"390,4",t  ,"157,9",2025-02-05 16:41:00
2025,2,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"92,4",m3 ,"5596,97",2025-02-28 17:21:00
2025,2,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,1296,t  ,"465,8",2025-02-05 07:31:00
2025,3,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"1220,63",t  ,"16682,98",2025-03-06 16:53:00
2025,3,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,"109,2",t  ,"33,54",2025-03-11 14:08:00
2025,3,835006.0,2010.0,PJ,04392500000177,AREIA,MG,3103405,ARAÇUAÍ,"21,19",t  ,"102,33",2025-03-13 13:19:00
2025,3,835006.0,2010.0,PJ,04392500000177,AREIA,MG,3103405,ARAÇUAÍ,793,t  ,"398,63",2025-03-13 13:22:00
2025,3,835006.0,2010.0,PJ,04392500000177,AREIA,MG,3103405,ARAÇUAÍ,"21,19",t  ,"125,37",2025-03-13 13:21:00
2025,3,835006.0,2010.0,PJ,04392500000177,AREIA,MG,3103405,ARAÇUAÍ,"6,24",t  ,"25,61",2025-03-13 13:25:00
2025,3,835006.0,2010.0,PJ,04392500000177,AREIA,MG,3103405,ARAÇUAÍ,793,t  ,"398,63",2025-03-13 13:22:00
2025,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"0,65",kg ,"4920,66",2025-03-13 13:28:00
2025,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"0,88",kg ,"7487,39",2025-03-13 13:32:00
2025,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"0,43",kg ,"3484,67",2025-03-13 13:35:00
2025,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"1,26",kg ,"10008,15",2025-03-13 13:29:00
2025,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"0,73",kg ,"6077,5",2025-03-13 13:31:00
2025,3,835006.0,2010.0,PJ,04392500000177,MINÉRIO DE OURO,MG,3103405,ARAÇUAÍ,"0,55",kg ,"4722,88",2025-03-13 13:34:00
2025,3,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"12,77",m3 ,"1408,14",2025-03-14 10:55:00
2025,3,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,500,t  ,75,2025-03-17 12:50:00
2025,3,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"501,84",t  ,"208,73",2025-03-12 16:12:00
2025,3,831946.0,2014.0,PJ,27274085000152,QUARTZO,MG,3157005,SALINAS,1928,t  ,"4778,28",2025-03-19 10:11:00
2025,3,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"55,02",m3 ,"2359,57",2025-03-21 14:44:00
2025,3,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"641,79",t  ,"630,35",2025-03-31 15:31:00
2025,3,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"48,31",m3 ,"120,93",2025-03-25 10:22:00
2025,3,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"54,29",m3 ,"3567,37",2025-03-28 11:52:00
2025,3,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"42,35",m3 ,"2694,92",2025-03-28 11:59:00
2025,3,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"58,98",m3 ,"611,12",2025-03-14 15:53:00
2025,3,831158.0,2021.0,PJ,12472865000130,QUARTZITO,MG,3157005,SALINAS,"30,11",m3 ,"4614,64",2025-03-12 22:05:00
2025,3,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,27000,kg ,324,2025-03-08 07:43:00
2025,3,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2922,12",t  ,"323785,77",2025-03-10 09:17:00
2025,3,807652.0,1973.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"808,83",t  ,"35541,05",2025-03-27 08:05:00
2025,3,830770.0,2012.0,PJ,25897802000177,ARGILA,MG,3141801,MINAS NOVAS,450,t  ,"67,5",2025-03-17 12:46:00
2025,3,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,511,t  ,237,2025-03-12 11:38:00
2025,4,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"328,57",m3 ,"1971,44",2025-04-11 14:57:00
2025,4,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"31,18",m3 ,"322,35",2025-04-15 13:30:00
2025,4,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"31,35",m3 ,"1344,54",2025-04-02 10:09:00
2025,4,831158.0,2021.0,PJ,12472865000130,QUARTZITO,MG,3157005,SALINAS,"11,73",m3 ,"1435,45",2025-04-10 11:33:00
2025,4,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"105,46",m3 ,"328,94",2025-04-11 10:07:00
2025,4,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"354,13",t  ,"345,01",2025-04-30 14:52:00
2025,4,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"541,2",t  ,"181,71",2025-04-09 09:05:00
2025,4,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"77,45",m3 ,"5338,07",2025-04-25 17:21:00
2025,4,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"42,52",m3 ,"2723,3",2025-04-25 17:28:00
2025,4,832249.0,2021.0,PJ,06351297000116,AREIA,MG,3169703,TURMALINA,"149,5",t  ,"71,7",2025-04-16 14:22:00
2025,4,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,"118,4",t  ,"38,09",2025-04-30 11:05:00
2025,4,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"430,66",t  ,"115066,43",2025-04-04 08:41:00
2025,4,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2493,19",t  ,"270343,03",2025-04-04 08:38:00
2025,4,807652.0,1973.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"2590,81",t  ,"185711,74",2025-04-26 08:15:00
2025,4,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,7200,t  ,288,2025-04-07 07:41:00
2025,4,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,520,t  ,78,2025-04-16 09:11:00
2025,4,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"75,12",m3 ,"1420,5",2025-04-25 15:27:00
2025,4,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"10359,66",t  ,"11036,8",2025-04-28 10:41:00
2025,4,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"50,99",m3 ,"294,78",2025-04-14 13:29:00
2025,4,830367.0,2015.0,PJ,43215619000126,AREIA,MG,3133303,ITAOBIM,1283,t  ,398,2025-04-09 10:07:00
2025,4,834323.0,2007.0,PJ,48219870000182,GRANITO,MG,3156502,RUBELITA,"453,19",t  ,"24545,72",2025-04-24 15:58:00
2025,5,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"28,15",m3 ,"1139,89",2025-05-02 15:08:00
2025,5,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"134,59",g  ,"39,28",2025-05-05 16:37:00
2025,5,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,500,t  ,"57,36",2025-05-07 13:24:00
2025,5,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"274,59",t  ,"8123,47",2025-05-15 10:48:00
2025,5,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"0,33",t  ,"4,51",2025-05-15 11:03:00
2025,5,832169.0,1995.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"0,01",t  ,"255,15",2025-05-16 12:12:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,5700,kg ,"122,46",2025-05-16 09:37:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,3500,kg ,"75,19",2025-05-16 09:33:00
2025,5,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"175,55",m3 ,"12643,63",2025-05-15 17:46:00
2025,5,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,380,t  ,57,2025-05-19 14:38:00
2025,5,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,55",t  ,140,2025-05-13 09:48:00
2025,5,831459.0,1986.0,PJ,71333736000120,GRANITO,MG,3141405,MEDINA,"321,97",m3 ,"1932,01",2025-05-05 14:06:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,4000,kg ,"80,34",2025-05-16 09:45:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,27500,kg ,165,2025-05-16 12:23:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,18192,kg ,"127,34",2025-05-16 10:19:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,6000,kg ,120,2025-05-16 10:17:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,12000,kg ,120,2025-05-16 12:17:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,10,kg ,200,2025-05-16 10:06:00
2025,5,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,1000,kg ,150,2025-05-16 12:26:00
2025,5,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"71,24",m3 ,"2342,52",2025-05-28 09:12:00
2025,5,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"923,55",t  ,"11467,93",2025-05-16 15:48:00
2025,5,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,"210,39",t  ,"205,46",2025-05-30 09:14:00
2025,5,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"87,76",m3 ,"285,13",2025-05-26 13:49:00
2025,5,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"783,1",t  ,"265,64",2025-05-07 10:08:00
2025,5,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"26,77",m3 ,"1164,47",2025-05-20 10:46:00
2025,5,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"25,27",m3 ,"117,03",2025-05-27 13:51:00
2025,5,832854.0,2003.0,PJ,05591773000103,GRANITO,MG,3134004,ITINGA,"118,41",m3 ,"8327,96",2025-05-23 10:43:00
2025,5,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"41,45",m3 ,"2285,44",2025-05-23 15:38:00
2025,5,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"23,77",m3 ,"1888,74",2025-05-23 14:20:00
2025,5,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2224,12",t  ,"240127,09",2025-05-05 09:59:00
2025,5,832983.0,2011.0,PJ,25482167000167,ARGILA,MG,3169703,TURMALINA,4800,t  ,192,2025-05-13 07:25:00
2025,5,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,137640,kg ,"1333,84",2025-05-29 15:16:00
2025,5,830360.0,2018.0,PJ,27828398000105,QUARTZO,MG,3134004,ITINGA,"277,2",kg ,"164,26",2025-05-29 15:11:00
2025,5,830360.0,2018.0,PJ,27828398000105,TURMALINA,MG,3134004,ITINGA,210,kg ,"110,06",2025-05-30 16:18:00
2025,5,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"7026,34",t  ,"7475,35",2025-05-28 15:31:00
2025,5,830490.0,2004.0,PJ,41519248000140,FELDSPATO,MG,3157005,SALINAS,"22,68",m3 ,"4035,65",2025-05-23 13:39:00
2025,6,832033.0,2009.0,PJ,11430465000107,AREIA,MG,3103405,ARAÇUAÍ,280,t  ,"75,12",2025-06-09 16:26:00
2025,6,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"210,3",g  ,"1709,91",2025-06-11 14:15:00
2025,6,833562.0,2013.0,PF,***157071**,CASCALHO,MG,3112307,CAPELINHA,5058,t  ,"536,76",2025-06-13 13:20:00
2025,6,831138.0,2009.0,PJ,40716777000171,AREIA,MG,3156502,RUBELITA,"2033,6",t  ,"995,72",2025-06-17 10:36:00
2025,6,831138.0,2009.0,PJ,40716777000171,AREIA,MG,3156502,RUBELITA,"1307,2",t  ,"514,48",2025-06-10 16:08:00
2025,6,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,376,t  ,"307,28",2025-06-30 16:00:00
2025,6,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,6720,t  ,"268,8",2025-06-03 10:26:00
2025,6,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,5810,t  ,"232,4",2025-06-03 10:22:00
2025,6,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,533,t  ,"209,41",2025-06-04 08:49:00
2025,6,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"603,82",m3 ,"16298,9",2025-06-27 14:50:00
2025,6,831501.0,2003.0,PJ,04867725000132,XISTO,MG,3134004,ITINGA,"512,07",m3 ,"18317,13",2025-06-27 14:56:00
2025,6,803441.0,1974.0,PJ,05106351000103,FELDSPATO,MG,3134004,ITINGA,"4,48",m3 ,"234,7",2025-06-30 14:39:00
2025,6,830663.0,2003.0,PJ,05284593000189,GRANITO,MG,3157005,SALINAS,"21,96",m3 ,"106,35",2025-06-26 10:39:00
2025,6,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"30,44",m3 ,"1910,21",2025-06-27 10:00:00
2025,6,832249.0,2021.0,PJ,06351297000116,AREIA,MG,3169703,TURMALINA,"216,08",t  ,"177,95",2025-06-10 14:42:00
2025,6,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,"414,4",t  ,"102,56",2025-06-09 17:55:00
2025,6,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,55",t  ,140,2025-06-06 16:20:00
2025,6,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"31,75",m3 ,"1361,48",2025-06-05 09:25:00
2025,6,831158.0,2021.0,PJ,12472865000130,QUARTZITO,MG,3157005,SALINAS,"67,51",m3 ,"8023,14",2025-06-10 16:15:00
2025,6,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"74,44",m3 ,"1723,75",2025-06-23 15:08:00
2025,6,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2505,25",t  ,"272187,6",2025-06-02 10:14:00
2025,6,830893.0,2013.0,PJ,22108450000135,GNAISSE,MG,3157005,SALINAS,"11056,57",m3 ,"6268,83",2025-06-18 09:49:00
2025,6,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"6108,19",t  ,"2727,13",2025-06-24 09:09:00
2025,6,831608.0,2002.0,PJ,39365754000180,GRANITO,MG,3134004,ITINGA,"90,86",m3 ,"2199,55",2025-06-26 21:34:00
2025,6,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"12782,72",t  ,"12958,36",2025-06-27 13:02:00
2025,6,834323.0,2007.0,PJ,48219870000182,GRANITO,MG,3156502,RUBELITA,"509,35",t  ,"29444,68",2025-06-24 16:01:00
2025,7,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"0,42",kg ,"3702,51",2025-07-01 16:22:00
2025,7,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"301,43",m3 ,"22236,32",2025-07-02 13:48:00
2025,7,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"705,6",g  ,"4949,74",2025-07-11 11:57:00
2025,7,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"647,55",g  ,"4185,43",2025-07-23 10:50:00
2025,7,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"29,07",m3 ,"1246,71",2025-07-09 15:47:00
2025,7,831680.0,2012.0,PJ,01902521000105,ARGILA,MG,3169703,TURMALINA,5280,t  ,"211,2",2025-07-04 08:38:00
2025,7,831415.0,2004.0,PJ,42837484000178,GRANITO,MG,3103405,ARAÇUAÍ,"288,78",m3 ,"1669,43",2025-07-14 14:35:00
2025,7,830011.0,2007.0,PJ,00968624000105,GRANITO,MG,3141405,MEDINA,"90,35",m3 ,"419,26",2025-07-21 15:43:00
2025,7,830361.0,2023.0,PJ,03478696000154,AREIA,MG,3168606,TEÓFILO OTONI,"565,8",t  ,"197,89",2025-07-03 09:24:00
2025,7,830185.0,2010.0,PJ,04180718000168,GRANITO,MG,3156502,RUBELITA,"31,87",m3 ,"1362,46",2025-07-09 10:33:00
2025,7,832779.0,2010.0,PJ,05591773000103,GRANITO,MG,3156502,RUBELITA,"95,51",m3 ,"5924,8",2025-07-23 10:30:00
2025,7,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,"79,2",t  ,"51,12",2025-07-18 14:44:00
2025,7,832578.0,2012.0,PJ,09094556000169,GRANITO,MG,3119500,CORONEL MURTA,"173,96",m3 ,"1783,54",2025-07-16 17:29:00
2025,7,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,8690,kg ,"52,31",2025-07-30 08:55:00
2025,7,832179.0,1999.0,PJ,09466225000102,TURMALINA,MG,3119500,CORONEL MURTA,500,kg ,"50,16",2025-07-30 08:53:00
2025,7,831158.0,2021.0,PJ,12472865000130,QUARTZITO,MG,3157005,SALINAS,"70,53",m3 ,"10018,65",2025-07-08 14:42:00
2025,7,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"91,72",m3 ,"1947,11",2025-07-08 16:46:00
2025,7,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"2243,12",t  ,"245041,51",2025-07-02 15:15:00
2025,7,930078.0,1997.0,PJ,21228861000100,GRAFITA,MG,3148707,PEDRA AZUL,"336,55",t  ,"80922,75",2025-07-02 15:18:00
2025,7,830269.0,1990.0,PJ,38564373000168,GRANITO,MG,3168606,TEÓFILO OTONI,"8906,71",t  ,"4792,55",2025-07-21 10:02:00
2025,7,830899.0,2017.0,PJ,39781309000100,GRANITO,MG,3169703,TURMALINA,"5917,45",t  ,"6705,15",2025-07-28 08:32:00
2025,7,834323.0,2007.0,PJ,48219870000182,GRANITO,MG,3156502,RUBELITA,"480,86",t  ,"24287,23",2025-07-11 14:37:00
2025,7,831138.0,2009.0,PJ,52245598000182,AREIA,MG,3156502,RUBELITA,881,t  ,"405,39",2025-07-04 10:51:00
2025,8,830337.0,1979.0,PJ,18702175000106,QUARTZO,MG,3103405,ARAÇUAÍ,27900,kg ,"1634,38",2025-08-01 16:33:00
2025,8,807652.0,1973.0,PJ,21624671000101,ESPODUMÊNIO,MG,3134004,ITINGA,"1611,32",t  ,"83306,25",2025-08-01 07:33:00
2025,8,833804.0,2008.0,PJ,25897802000177,ARGILA,MG,3169703,TURMALINA,600,t  ,90,2025-08-01 14:19:00
2025,8,831922.0,2005.0,PJ,01902521000105,ARGILA REFRATÁRIA,MG,3169703,TURMALINA,1480,t  ,"59,2",2025-08-05 16:05:00
2025,8,832119.0,1986.0,PJ,42794263000160,FELDSPATO,MG,3157005,SALINAS,"312,77",m3 ,"15646,6",2025-08-18 16:26:00
2025,8,831039.0,2012.0,PJ,10831894000115,AREIA,MG,3141801,MINAS NOVAS,"0,55",t  ,140,2025-08-05 16:53:00
2025,8,830846.0,2022.0,PJ,09029511000100,ARGILA,MG,3157005,SALINAS,615,t  ,"184,5",2025-08-08 09:42:00
2025,8,831431.0,2013.0,PJ,17881680000100,GRANITO,MG,3103405,ARAÇUAÍ,"55,54",m3 ,"874,27",2025-08-25 12:28:00
2025,8,831919.0,2017.0,PJ,42769956000100,MINÉRIO DE OURO,MG,3171600,VIRGEM DA LAPA,"915,8",g  ,"8492,69",2025-08-08 10:37:00
2025,8,833857.0,2011.0,PJ,12294384000181,GRANITO,MG,3168606,TEÓFILO OTONI,"57,92",m3 ,"2484,16",2025-08-11 10:57:00
2025,8,831158.0,2021.0,PJ,12472865000130,QUARTZITO,MG,3157005,SALINAS,"56,34",m3 ,"7626,22",2025-08-14 14:49:00
2025,8,830924.0,2015.0,PF,***046805**,AREIA,MG,3169703,TURMALINA,48,t  ,"52,29",2025-08-29 18:33:00
2025,8,833562.0,2013.0,PF,***157071**,CASCALHO,MG,3112307,CAPELINHA,2284,t  ,"411,12",2025-08-11 15:49:00
2025,8,830515.0,2018.0,PJ,08701276000109,AREIA,MG,3171600,VIRGEM DA LAPA,"310,4",t  ,"205,65",2025-08-14 14:26:00
